,date,daily_return
151,2021-05-01,0.016129177343515485
152,2021-05-02,-0.004172332599859359
153,2021-05-03,0.06115294345537499
154,2021-05-04,-0.05476917469659122
155,2021-05-05,0.12419322749726461
156,2021-05-06,0.022448560633607534
157,2021-05-07,-0.00809496928656248
158,2021-05-08,0.02292748882737296
159,2021-05-09,0.041674411654116846
160,2021-05-10,-0.028901870754855948
161,2021-05-11,0.06068013557593514
162,2021-05-12,-0.14339822412318365
163,2021-05-13,0.058186898654326684
164,2021-05-14,0.04328614631581704
165,2021-05-15,-0.03695109961649391
166,2021-05-16,0.014517387000492602
167,2021-05-17,-0.08406578595953987
168,2021-05-18,0.006915685055172347
169,2021-05-19,-0.27714911780444706
170,2021-05-20,0.14010841309807728
171,2021-05-21,-0.13904110657181873
172,2021-05-22,-0.05290315553337759
