,date,daily_return
151,2021-05-01,0.017978248152176024
152,2021-05-02,-0.002374003260980302
153,2021-05-03,0.06524188684194138
154,2021-05-04,-0.053614049513124665
155,2021-05-05,0.12021451543608203
156,2021-05-06,0.0112079843555347
157,2021-05-07,-0.009318185803200246
158,2021-05-08,0.028038071817669662
159,2021-05-09,0.035675701727248585
160,2021-05-10,-0.023925832094152243
161,2021-05-11,0.05933656594408249
162,2021-05-12,-0.1461882902364968
163,2021-05-13,0.036213714420221435
164,2021-05-14,0.044108011319643516
165,2021-05-15,-0.05121255761242581
166,2021-05-16,0.00891526705075614
167,2021-05-17,-0.0798502567904687
168,2021-05-18,0.009390811692870317
169,2021-05-19,-0.27919385863458185
170,2021-05-20,0.13056320603929464
171,2021-05-21,-0.13862821944375464
172,2021-05-22,-0.05241561940609049
